primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename,duration
woosan,[],"['call', 'female', 'flight call', 'male', 'song']",51.3901,26.8728,Tringa glareola,Wood Sandpiper,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/240474,woosan/XC240474.ogg,
woosan,[],"['female', 'flight call']",51.3901,26.8728,Tringa glareola,Wood Sandpiper,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/240476,woosan/XC240476.ogg,
woosan,[],"['call', 'song']",64.9834,25.3001,Tringa glareola,Wood Sandpiper,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.5,https://www.xeno-canto.org/24958,woosan/XC24958.ogg,
woosan,[],['alarm call'],65.0667,24.6334,Tringa glareola,Wood Sandpiper,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/25111,woosan/XC25111.ogg,
woosan,[],['alarm call'],65.0667,24.6334,Tringa glareola,Wood Sandpiper,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/25123,woosan/XC25123.ogg,
woosan,[],['alarm near young'],65.0167,25.4501,Tringa glareola,Wood Sandpiper,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/25136,woosan/XC25136.ogg,
woosan,[],['alarm call'],68.0501,24.0,Tringa glareola,Wood Sandpiper,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/25151,woosan/XC25151.ogg,
woosan,[],['flight calls of a flock'],56.01,12.5167,Tringa glareola,Wood Sandpiper,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/25907,woosan/XC25907.ogg,
woosan,[],"['call', 'song']",55.8697,48.0544,Tringa glareola,Wood Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/262840,woosan/XC262840.ogg,
woosan,[],['flight call'],37.0951,-6.0386,Tringa glareola,Wood Sandpiper,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/263318,woosan/XC263318.ogg,
woosan,[],['flight call'],50.7554,3.3201,Tringa glareola,Wood Sandpiper,Eddy Scheinpflug,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/265186,woosan/XC265186.ogg,
woosan,[],['flight call'],39.624,16.756,Tringa glareola,Wood Sandpiper,Francesco Sottile,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/265259,woosan/XC265259.ogg,
woosan,[],"['call', 'flight call']",47.9376,11.1408,Tringa glareola,Wood Sandpiper,Beatrix Saadi-Varchmin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/265263,woosan/XC265263.ogg,
woosan,[],['call'],44.2051,132.4161,Tringa glareola,Wood Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/266296,woosan/XC266296.ogg,
woosan,[],['call'],44.2051,132.4161,Tringa glareola,Wood Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/266297,woosan/XC266297.ogg,
woosan,[],['call'],42.5275,130.692,Tringa glareola,Wood Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/266299,woosan/XC266299.ogg,
woosan,[],['call'],42.5275,130.692,Tringa glareola,Wood Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/266302,woosan/XC266302.ogg,
woosan,[],['flight call'],47.9373,11.1411,Tringa glareola,Wood Sandpiper,Beatrix Saadi-Varchmin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/267072,woosan/XC267072.ogg,
woosan,[],['call'],51.5217,0.6335,Tringa glareola,Wood Sandpiper,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/278160,woosan/XC278160.ogg,
woosan,[],['flight call'],-0.57,30.76,Tringa glareola,Wood Sandpiper,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/282045,woosan/XC282045.ogg,
woosan,[],['flight call'],23.6671,120.3278,Tringa glareola,Wood Sandpiper,Ko Chie-Jen (Jerome),Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/282815,woosan/XC282815.ogg,
woosan,['spwlap1'],['call'],14.1667,-16.6527,Tringa glareola,Wood Sandpiper,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/298161,woosan/XC298161.ogg,
woosan,[],['call'],34.6194,136.5381,Tringa glareola,Wood Sandpiper,Anon Torimi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/303484,woosan/XC303484.ogg,
woosan,[],['call'],12.5794,109.1872,Tringa glareola,Wood Sandpiper,Albert Lastukhin & Yuri Glushchenko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/304114,woosan/XC304114.ogg,
woosan,[],['flight call'],18.4934,98.8271,Tringa glareola,Wood Sandpiper,Woraphot Bunkhwamdi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/305514,woosan/XC305514.ogg,
woosan,[],['flight call'],-25.3071,27.449,Tringa glareola,Wood Sandpiper,Faansie Peacock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/307284,woosan/XC307284.ogg,
woosan,[],['call'],33.5589,9.0011,Tringa glareola,Wood Sandpiper,Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/309655,woosan/XC309655.ogg,
woosan,[],['flight call'],37.0951,-6.0386,Tringa glareola,Wood Sandpiper,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/310519,woosan/XC310519.ogg,
woosan,[],['alarm call'],68.3535,18.9967,Tringa glareola,Wood Sandpiper,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/310586,woosan/XC310586.ogg,
woosan,[],['flight call'],52.2572,13.8994,Tringa glareola,Wood Sandpiper,Sonnenburg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/314265,woosan/XC314265.ogg,
woosan,[],['call'],35.9541,140.4763,Tringa glareola,Wood Sandpiper,Masato Nagai (Japan),Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/324627,woosan/XC324627.ogg,
woosan,[],"['call', 'juvenile']",42.9037,13.9077,Tringa glareola,Wood Sandpiper,Dimitri,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/327125,woosan/XC327125.ogg,
woosan,[],"['call', 'flight call']",56.1056,47.5392,Tringa glareola,Wood Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/330350,woosan/XC330350.ogg,
woosan,[],['flight call'],44.6967,34.3473,Tringa glareola,Wood Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/331100,woosan/XC331100.ogg,
woosan,[],['flight call'],44.6967,34.3473,Tringa glareola,Wood Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/331101,woosan/XC331101.ogg,
woosan,[],['flight call'],14.754,-17.411,Tringa glareola,Wood Sandpiper,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/331279,woosan/XC331279.ogg,
woosan,[],"['call', 'flight call']",34.9018,135.771,Tringa glareola,Wood Sandpiper,Anon Torimi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/332271,woosan/XC332271.ogg,
woosan,[],['call'],45.3068,20.0677,Tringa glareola,Wood Sandpiper,Radislav,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/335152,woosan/XC335152.ogg,
woosan,[],['flight call'],37.0951,-6.0386,Tringa glareola,Wood Sandpiper,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/337590,woosan/XC337590.ogg,
woosan,[],['alarm call'],69.4406,26.1125,Tringa glareola,Wood Sandpiper,Tero Linjama,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/342908,woosan/XC342908.ogg,
woosan,[],['song'],65.9432,29.1853,Tringa glareola,Wood Sandpiper,Tero Linjama,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/342909,woosan/XC342909.ogg,
woosan,"['afmdov1', 'eaywag1']",['flight call'],16.399,-16.2626,Tringa glareola,Wood Sandpiper,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/343739,woosan/XC343739.ogg,
woosan,[],['flight call'],42.6475,131.4558,Tringa glareola,Wood Sandpiper,Albert Lastukhin & Yuri Glushchenko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/344910,woosan/XC344910.ogg,
woosan,[],['call'],21.0643,75.7859,Tringa glareola,Wood Sandpiper,Lakshmikant Rajaram Neve,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/345156,woosan/XC345156.ogg,
woosan,[],['flight call'],46.7258,2.8148,Tringa glareola,Wood Sandpiper,Timo Tschentscher,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/346062,woosan/XC346062.ogg,
woosan,[],['alarm call'],15.4727,73.8407,Tringa glareola,Wood Sandpiper,Mandar Bhagat,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/347605,woosan/XC347605.ogg,
woosan,[],['flight call'],-33.2593,26.5693,Tringa glareola,Wood Sandpiper,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/356504,woosan/XC356504.ogg,
woosan,[],['call'],58.0853,24.4787,Tringa glareola,Wood Sandpiper,James Lidster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/358470,woosan/XC358470.ogg,
woosan,[],['flight call'],43.6146,4.0929,Tringa glareola,Wood Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/361625,woosan/XC361625.ogg,
woosan,[],['flight call'],43.1958,3.202,Tringa glareola,Wood Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/363663,woosan/XC363663.ogg,
woosan,[],"['alarm call', 'call']",40.8414,16.9529,Tringa glareola,Wood Sandpiper,Nicola Cillo,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/363991,woosan/XC363991.ogg,
woosan,[],['flight call'],52.2545,13.9013,Tringa glareola,Wood Sandpiper,Sonnenburg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/366381,woosan/XC366381.ogg,
woosan,[],"['flight call', 'song']",63.8986,19.8494,Tringa glareola,Wood Sandpiper,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/368106,woosan/XC368106.ogg,
woosan,[],"['alarm call', 'call from the ground']",43.0671,6.138,Tringa glareola,Wood Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/371015,woosan/XC371015.ogg,
woosan,[],['flight call'],43.6146,4.0929,Tringa glareola,Wood Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/372968,woosan/XC372968.ogg,
woosan,[],['flight call'],43.6146,4.0929,Tringa glareola,Wood Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/374900,woosan/XC374900.ogg,
woosan,[],['flight call'],48.3808,11.8729,Tringa glareola,Wood Sandpiper,Julia Wittmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/375837,woosan/XC375837.ogg,
woosan,[],['flight call'],-6.9711,110.3592,Tringa glareola,Wood Sandpiper,Karyadi Baskoro,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/376849,woosan/XC376849.ogg,
woosan,[],['song'],67.6375,52.9032,Tringa glareola,Wood Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/378022,woosan/XC378022.ogg,
woosan,[],"['flight call', 'migration call', 'nocturnal flight call']",43.6393,3.8679,Tringa glareola,Wood Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/378704,woosan/XC378704.ogg,
woosan,[],['call'],63.7599,20.2763,Tringa glareola,Wood Sandpiper,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/380293,woosan/XC380293.ogg,
woosan,[],['flight call'],43.6245,4.3129,Tringa glareola,Wood Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/380947,woosan/XC380947.ogg,
woosan,[],['flight call'],43.6245,4.3129,Tringa glareola,Wood Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/380949,woosan/XC380949.ogg,
woosan,[],['flight call'],43.6245,4.3129,Tringa glareola,Wood Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/380950,woosan/XC380950.ogg,
woosan,[],['flight call'],52.1593,5.3563,Tringa glareola,Wood Sandpiper,Johan Jordaans,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/381238,woosan/XC381238.ogg,
woosan,[],"['bickering', 'call']",42.9037,13.9077,Tringa glareola,Wood Sandpiper,Dimitri,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/381329,woosan/XC381329.ogg,
woosan,[],"['alarm call', 'call', 'flight call', 'short call']",43.6075,4.214,Tringa glareola,Wood Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/381752,woosan/XC381752.ogg,
woosan,[],['flight call'],46.9805,7.1536,Tringa glareola,Wood Sandpiper,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/381811,woosan/XC381811.ogg,
woosan,[],['flight call'],46.9805,7.1536,Tringa glareola,Wood Sandpiper,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/381812,woosan/XC381812.ogg,
woosan,[],"['alarm call', 'call', 'long trill']",43.6226,4.3362,Tringa glareola,Wood Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/381824,woosan/XC381824.ogg,
woosan,[],"['call', 'flight call', 'long trill']",43.6226,4.3362,Tringa glareola,Wood Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/381826,woosan/XC381826.ogg,
woosan,[],"['call', 'soft call']",43.6226,4.3362,Tringa glareola,Wood Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/381827,woosan/XC381827.ogg,
woosan,[],['flight call'],43.6226,4.3362,Tringa glareola,Wood Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/381829,woosan/XC381829.ogg,
woosan,[],['flight call'],43.6226,4.3362,Tringa glareola,Wood Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/381830,woosan/XC381830.ogg,
woosan,[],['flight call'],43.6226,4.3362,Tringa glareola,Wood Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/381831,woosan/XC381831.ogg,
woosan,[],['flight call'],43.6226,4.3362,Tringa glareola,Wood Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/381832,woosan/XC381832.ogg,
woosan,[],['flight call'],43.6226,4.3362,Tringa glareola,Wood Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/381833,woosan/XC381833.ogg,
woosan,[],['flight call'],43.6226,4.3362,Tringa glareola,Wood Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/381834,woosan/XC381834.ogg,
woosan,[],['song'],64.7398,177.6849,Tringa glareola,Wood Sandpiper,Jens Kirkeby,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/382143,woosan/XC382143.ogg,
woosan,[],['flight call'],42.4441,1.9849,Tringa glareola,Wood Sandpiper,Enric Fontcuberta ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/382304,woosan/XC382304.ogg,
woosan,[],['flight call'],51.94,5.9038,Tringa glareola,Wood Sandpiper,Joost van Bruggen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/384800,woosan/XC384800.ogg,
woosan,[],['call'],52.1593,5.3563,Tringa glareola,Wood Sandpiper,Johan Jordaans,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/387540,woosan/XC387540.ogg,
woosan,[],"['alarm call', 'song']",68.3104,23.2813,Tringa glareola,Wood Sandpiper,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/400538,woosan/XC400538.ogg,
woosan,[],"['alarm call', 'call']",68.3104,23.2813,Tringa glareola,Wood Sandpiper,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/400539,woosan/XC400539.ogg,
woosan,[],['song'],68.8585,18.0682,Tringa glareola,Wood Sandpiper,Karl-Birger Strann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/401915,woosan/XC401915.ogg,
woosan,['wlwwar'],['alarm call'],69.0436,22.8754,Tringa glareola,Wood Sandpiper,Karl-Birger Strann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/401916,woosan/XC401916.ogg,
woosan,[],['flight call'],63.6527,20.2939,Tringa glareola,Wood Sandpiper,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/423394,woosan/XC423394.ogg,
woosan,[],['alarm call'],53.2511,14.7693,Tringa glareola,Wood Sandpiper,Marcin Sołowiej,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/424654,woosan/XC424654.ogg,
woosan,[],['alarm call'],53.2511,14.7693,Tringa glareola,Wood Sandpiper,Marcin Sołowiej,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/424655,woosan/XC424655.ogg,
woosan,[],['call'],41.5118,-8.327,Tringa glareola,Wood Sandpiper,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/428930,woosan/XC428930.ogg,
woosan,[],"['call', 'song']",40.7364,-8.5666,Tringa glareola,Wood Sandpiper,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/430415,woosan/XC430415.ogg,
woosan,[],['call'],40.7364,-8.5666,Tringa glareola,Wood Sandpiper,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/430418,woosan/XC430418.ogg,
woosan,[],"['call', 'flight call', 'song']",62.6394,74.1914,Tringa glareola,Wood Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/430928,woosan/XC430928.ogg,
woosan,[],['alarm call'],62.6394,74.1914,Tringa glareola,Wood Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/430929,woosan/XC430929.ogg,
woosan,[],['song'],63.1838,75.391,Tringa glareola,Wood Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/431019,woosan/XC431019.ogg,
woosan,[],"['call', 'song']",63.1834,75.3989,Tringa glareola,Wood Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/431109,woosan/XC431109.ogg,
woosan,[],"['call', 'song']",63.1834,75.3989,Tringa glareola,Wood Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/431110,woosan/XC431110.ogg,
woosan,[],"['alarm call', 'flight call']",43.0557,6.1348,Tringa glareola,Wood Sandpiper,AUDEVARD Aurélien,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/431212,woosan/XC431212.ogg,
woosan,[],"['alarm call', 'flight call']",43.0557,6.1348,Tringa glareola,Wood Sandpiper,AUDEVARD Aurélien,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/431213,woosan/XC431213.ogg,
woosan,[],['call'],63.4836,76.9876,Tringa glareola,Wood Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/431225,woosan/XC431225.ogg,
woosan,[],['song'],63.0528,74.552,Tringa glareola,Wood Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/431564,woosan/XC431564.ogg,
woosan,[],['flight call'],62.1282,73.9751,Tringa glareola,Wood Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/432437,woosan/XC432437.ogg,
woosan,[],['flight call'],40.2039,17.9259,Tringa glareola,Wood Sandpiper,Dimitri,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/433124,woosan/XC433124.ogg,
woosan,[],['flight call'],52.5349,13.3933,Tringa glareola,Wood Sandpiper,Enrico Hübner,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/433410,woosan/XC433410.ogg,
woosan,[],"['alarm call', 'call']",41.5781,0.3814,Tringa glareola,Wood Sandpiper,Jordi Calvet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/433536,woosan/XC433536.ogg,
woosan,[],['call'],41.5781,0.3814,Tringa glareola,Wood Sandpiper,Jordi Calvet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/433537,woosan/XC433537.ogg,
woosan,[],"['Nocturnal flight call', 'flight call']",45.5594,8.167,Tringa glareola,Wood Sandpiper,Leonardo Siddi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,https://www.xeno-canto.org/436740,woosan/XC436740.ogg,
woosan,[],['call'],24.1711,38.1166,Tringa glareola,Wood Sandpiper,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/447001,woosan/XC447001.ogg,
woosan,[],['alarm call'],24.1711,38.1166,Tringa glareola,Wood Sandpiper,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/447002,woosan/XC447002.ogg,
woosan,[],['flight call'],46.6976,0.2746,Tringa glareola,Wood Sandpiper,Bertrand Dallet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/460591,woosan/XC460591.ogg,
woosan,[],['call'],32.8273,120.8525,Tringa glareola,Wood Sandpiper,Kevin Cheng,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/469043,woosan/XC469043.ogg,
woosan,[],"['call', 'flight call']",58.9279,22.0413,Tringa glareola,Wood Sandpiper,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/469969,woosan/XC469969.ogg,
woosan,[],['intraspecific agressive call'],52.2826,4.9271,Tringa glareola,Wood Sandpiper,guus van duin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/471282,woosan/XC471282.ogg,
woosan,[],['flight call'],,,Tringa glareola,Wood Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/471730,woosan/XC471730.ogg,
woosan,[],['flight call'],42.965,9.4512,Tringa glareola,Wood Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/471756,woosan/XC471756.ogg,
woosan,[],['flight call'],43.0044,9.4058,Tringa glareola,Wood Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/471902,woosan/XC471902.ogg,
woosan,[],['flight call'],42.965,9.4512,Tringa glareola,Wood Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/472029,woosan/XC472029.ogg,
woosan,[],"['call', 'song']",65.1878,19.6687,Tringa glareola,Wood Sandpiper,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/476064,woosan/XC476064.ogg,
woosan,[],['song'],65.1878,19.6687,Tringa glareola,Wood Sandpiper,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/476067,woosan/XC476067.ogg,
woosan,[],['alarm call'],53.9586,20.3925,Tringa glareola,Wood Sandpiper,Krzysztof Jankowski,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/476671,woosan/XC476671.ogg,
woosan,[],['song'],57.4749,-4.2203,Tringa glareola,Wood Sandpiper,Peter Stronach,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/478806,woosan/XC478806.ogg,
